"country","year","l02","l38","l34","l58","exms_gs","frty","gdp","exp","consump","comp_emp","tax","subs","share_gdp_gerd","nip","c_gross_debt","avg_hicp","img","hh_sr","hh_ir","km","ass_w_h","lexp","wage_pps","share_gdp_pens","pop","ex_eu","ex_rw","im_eu","im_rw","unemp","pov_ratio","army_pers","fdi_share","gdp_gg","gini","edu_exp_tot","infl","army_exp","share_trade","corpt","g_effect","pol_stab","qual","rul_law","voic_acc","h_exp","n_h_bed","rur_pop","urb_pop"
"Luxembourg",2018,27.6,72.4,34.2,38.3,0.55,1.38,60121.2,10102.6,19004.7,29708.7,7035.2,701.6,1.17,3,20.9,104.21,24644,13.18,11.68,2914,100.234,82.3,37.4,9.5,602005,89116.4,29623.7,73784.6,25368.8,5.6,0.3,0.622073797596831,-117.374732788677,1.21932191856359,35.4,3.66211009025574,1.5281952430738,0.500655642661875,362.423904500585,2.04786849021912,1.73642694950104,1.34725511074066,1.7491340637207,1.76834964752197,1.54260861873627,5.25880098,4.51,9.01900000000001,90.981
"Luxembourg",2019,26.7,73.3,32.3,41,0.58,1.34,62431.5,10762.6,19651.5,31337.1,7250,722.7,1.18,2.2,22.4,105.93,26668,15.62,10.62,2914,99.981,82.7,37.5,9.7,613894,96287.2,32578.8,79795.4,30044.6,5.6,0.1,0.316685192750443,234.248695216893,2.9158479150005,34.2,3.73954010009766,1.74332075653848,0.546705762701995,382.348369203003,2.07251167297363,1.69563114643097,1.33317494392395,1.68511009216309,1.7501482963562,1.49149036407471,5.44119692,4.26,8.777,91.223
"Luxembourg",2020,27.2,72.8,31.9,40.9,0.67,1.36,64524.3,11919.2,18109,32254.5,7248.7,784.8,1.1,-3.4,24.6,105.93,22490,27.05,11.01,2914,106.203,82.2,39,10.2,626108,81438.6,49623.3,65766.4,43377.2,6.8,0,0.310519468018047,13.3500221024096,-0.909829798886719,33.4,3.83822989463806,0.819957302127036,0.57578622567143,372.27140294364,2.023770570755,1.79281723499298,1.21239566802979,1.83817708492279,1.73846471309662,1.49723064899445,5.76745605,NA,8.547,91.453
"Luxembourg",2021,25.1,74.9,30.4,44.5,0.66,1.38,72360.9,12642.9,20463.4,34910.5,8514.4,777.4,1.04,0.6,24.5,109.61,25335,19.23,12.75,2909,101.82,82.7,39.8,9.6,634730,95829.3,58460.4,76992.3,53198.3,5.3,NA,NA,29.3542717558746,7.16840198697749,NA,4.63915252685547,2.52692009066166,0.471678356636088,393.14119815602,1.84118163585663,1.67903685569763,1.1939195394516,1.90669333934784,1.74802362918854,1.49592709541321,5.35417652,NA,8.328,91.672
"Luxembourg",2022,24.2,75.8,29.8,46,0.55,NA,77529,13675.1,22029.2,38189.8,9035.3,966.5,0.98,-0.3,24.7,118.55,NA,18.96,14.56,2746,NA,83,42.1,NA,645397,102815.8,60986.1,83372.6,54036.2,4.6,NA,NA,-394.471643518244,1.38018589083207,NA,NA,6.33600807777919,0.700406724896945,388.513668433747,1.88360249996185,1.77271509170532,1.06388890743256,1.83396697044373,1.76914703845978,1.53623878955841,NA,NA,8.119,91.881
"Malta",2000,79.4,20.6,15.6,4.9,NA,1.68,4412.4,785.8,2730.6,1909.5,526.6,57.4,NA,-5.5,60.7,72.34,NA,NA,NA,2190,98.009,78.5,9.5,7.6,388759,2202.3,3103.5,2963,2701.4,6.3,NA,1.36092335409281,18.2622554042989,19.6812693767412,NA,5.14647483825684,2.36959287531806,0.625517348678825,248.625754772843,0.92176079750061,1.05050778388977,1.58620870113373,1.10015058517456,1.3641529083252,1.19157075881958,6.57308626,5.48,7.63200000000001,92.368
"Malta",2001,78.7,21.3,12.7,8.5,NA,1.48,4565.5,870.3,2870.1,2067.6,569.7,58.1,NA,-6.1,64.9,74.16,NA,NA,NA,2254,98.314,78.9,10.3,8.3,391415,2027.1,2933.1,2534.9,2616.6,7.1,NA,1.32961042414573,10.1969555631406,-1.17469665032554,NA,5.64622497558594,2.92949244324104,0.666917449365587,221.47878932503,NA,NA,NA,NA,NA,NA,6.99985981,7.57,7.35899999999999,92.641
"Malta",2002,79.5,20.5,12.3,8.2,NA,1.45,4740.9,899,2804.2,2108.4,581.3,72.5,0.25,-5.3,63.1,76.1,NA,NA,NA,2271,94.328,78.8,10.4,8.2,394641,2196.8,3179.5,2524.3,2714.6,6.9,NA,1.31519615211183,-11.1352752873953,2.5652636837324,NA,3.94616007804871,2.18849048060549,0.635846067295531,223.906164093756,0.774747252464294,1.05014824867249,1.59826338291168,1.06088125705719,1.47494268417358,1.16790759563446,7.70661688,7.48,7.095,92.905
"Malta",2003,78.1,21.9,13.4,8.5,0.06,1.48,4823.5,915.2,2866.4,2148.5,587.1,77.6,0.24,-8.9,68.6,77.56,NA,NA,NA,NA,97.242,78.7,11.4,8.2,397296,2068,3118.3,2503,2820.7,7.5,NA,1.30442884651221,16.7291680429947,4.07406758949939,NA,5.84895467758179,1.30383777442602,0.630122908756666,217.893678602633,0.918518543243408,0.879186868667603,1.547776222229,1.14879059791565,1.53995966911316,1.34463798999786,7.89556122,7.43,6.84,93.16
"Malta",2004,74,26,15.8,10.2,0.06,1.4,4910.4,940.9,3023.7,2178,656.1,71.3,0.49,-4.2,71.3,79.68,NA,NA,NA,NA,103.591,79.4,12.2,8.3,399867,2086.3,2977.7,2599.2,2778.7,7.3,NA,1.26142376900808,122.481582396849,0.140268537240203,NA,4.42151021957397,2.79082848067754,0.670530017159899,212.647356254875,0.831408500671387,0.779151678085327,1.31764233112335,1.12459182739258,1.31331741809845,1.37272918224335,8.04820728,7.46,6.593,93.407
"Malta",2005,68.9,31.1,20.7,10.3,0.05,1.38,5152.1,949.8,3230.2,2233.3,740.5,89.5,0.53,-2.8,69.9,81.69,2075,NA,NA,NA,97.539,79.4,11.9,8.5,402668,2284.3,3052.2,2765.8,3108.7,6.9,NA,1.23525415354209,339.787943207971,3.38359372183241,NA,5.38576030731201,3.00796652450313,0.819604968047487,217.602217467584,0.816374123096466,0.817258954048157,1.38035714626312,1.0603232383728,1.41586935520172,1.23385429382324,8.66396618,7.45,6.355,93.645
"Malta",2006,67.5,32.5,21.5,11.1,0.06,1.36,5403,1016.9,3404.1,2385.4,782.1,99.3,0.58,-2.5,64.3,83.79,3889,NA,NA,NA,111.867,79.5,12.1,8.6,404999,2689.3,3978.1,3403.2,3644.2,6.8,0.5,1.22109067819376,369.34487569979,2.51014276491905,28,5.44513845443726,2.77378006481472,0.653051750694016,253.836605811554,1.00268542766571,1.0186265707016,1.23125755786896,1.1148647069931,1.55562663078308,1.20378243923187,8.80992031,7.57,6.21599999999999,93.784
"Malta",2007,67.3,32.7,21,11.7,0.06,1.35,5790.3,1053.6,3503,2515,827,105.8,0.55,-2,61.9,84.38,5292,NA,NA,3096.4,107.157,79.9,12.4,8.5,405616,3086.5,4397.1,3816.6,3888.7,6.5,0.4,1.19354530697985,449.082766618976,4.77470580212453,29.2,5.94747018814087,1.24921923797629,0.61769072153659,262.317057915254,1.01598310470581,1.19997453689575,1.26963186264038,1.14441573619843,1.61292576789856,1.2426346540451,8.16883373,7.85,6.143,93.857
"Malta",2008,65.1,34.9,22.8,12.1,0.07,1.43,6206,1230.3,3620.9,2677,857.9,120.6,0.53,-4.1,61.8,88.33,6043,NA,NA,NA,103.894,79.7,12.4,8.6,407832,3302,5913.7,3787.9,5541.2,6,0.1,1.17976003680851,163.22449053339,3.8263591660248,29,5.50122976303101,4.25862171897073,0.616369198929103,298.818064041021,0.987337589263916,1.27120995521545,1.27317667007446,1.20197856426239,1.6136599779129,1.24973607063293,7.86335802,7.39,6.071,93.929
"Malta",2009,62,38,25.2,12.8,0.08,1.42,6259.6,1231.9,3732.5,2740.8,830.6,60.2,0.51,-3.1,66.3,89.95,6161,NA,NA,3096.4,103.544,80.4,12.4,9,410926,2947,6256.1,3469.7,5790.1,6.9,0.4,1.23506393683181,16.6146514720919,-1.13387365460049,30.2,5.07042980194092,2.08432746082343,0.679751022143928,294.950096821611,0.76673024892807,1.16994321346283,1.24936008453369,1.36444461345673,1.47365593910217,1.15272116661072,7.92382908,4.83,5.999,94.001
"Malta",2010,59.6,40.4,26.2,14.2,0.07,1.36,6815.8,1299.3,3888.6,2869.2,914.2,72,0.59,-2.2,65.5,91.79,4275,NA,NA,2361.4,104.933,81.5,13.3,9.1,414027,3561,6727.2,4060.8,6223.5,6.9,0.2,1.21139290250195,102.314938244048,5.5436400107222,29,6.25005006790161,1.51563513618532,0.650590925577019,301.836695608994,0.78482449054718,1.18747317790985,1.25345623493195,1.42860507965088,1.41011226177216,1.16721260547638,7.95211124,4.52,5.928,94.072
"Malta",2011,57.8,42.2,27.1,15.1,0.07,1.45,6924.6,1357.3,4131.1,3070.9,934.4,64.6,0.67,-3,70,94.1,5465,NA,NA,2361.4,103.261,80.9,13.9,8.9,414989,3934.9,7185,4576.1,6442.1,6.4,0.2,1.17645100248054,80.995238326279,0.467050564252716,29.1,7.69612979888916,2.9629852819288,0.580640238717098,319.703416885985,0.758895993232727,1.18965113162994,1.06393671035767,1.33432626724243,1.27858006954193,1.1433470249176,8.4481411,4.38,5.85899999999999,94.141
"Malta",2012,55.8,44.2,27.6,16.6,0.07,1.42,7364.5,1460.6,4265.1,3246,957.4,91.8,0.8,-3.4,66.6,97.13,8256,NA,NA,2361.4,103.534,80.9,14.1,9,417546,4137.9,7875,5002.1,6748.4,6.2,0.1,1.13821572661448,35.1265947552887,4.11770637605775,29.4,6.34542989730835,2.37582057760386,0.527587899389015,322.67645188488,0.935569167137146,1.24083888530731,1.06507515907288,1.32131969928741,1.33850824832916,1.16538798809052,8.37802982,4.71,5.789,94.211
"Malta",2013,53.2,46.8,28.9,17.9,0.07,1.36,7944.3,1490.5,4445.4,3455.8,1001.1,94.7,0.74,-2.2,66.4,98.08,10897,NA,NA,2410,100.25,81.9,14.3,8.5,422509,4512.6,7878.4,4714.8,7071.1,6.1,0,1.08357794384726,4.83419864443896,5.47335591422899,28.8,7.57927989959717,1.1802843636655,0.509947594950674,304.32862444136,0.976357042789459,1.25203061103821,1.04275786876678,1.29071772098541,1.32573401927948,1.15657246112823,8.49665833,4.78,5.721,94.279
"Malta",2014,50.8,49.2,29.8,19.4,0.07,1.38,8751.1,1620,4588.8,3716.7,1121.6,121.3,0.69,-1.5,62.1,98.84,14454,NA,NA,2854,98.311,82.1,14.7,8,429424,5306.5,7803.7,5056.2,7005.4,5.7,0,1.0363349746025,1.34079436666301,7.6335384644276,29,7.00420999526978,0.310306472181665,0.486761550387849,287.641431065207,0.846917331218719,1.02422118186951,1.12549698352814,1.07836270332336,1.19122016429901,1.18429243564606,9.08505249,4.59,5.65300000000001,94.347
"Malta",2015,48.9,51.1,31.2,19.9,0.08,1.37,9996.7,1708.2,4770.6,4096.6,1204,134.6,0.72,-0.9,56.2,100,16936,NA,NA,2854,100,82,15.4,7.2,439691,6020.7,9436,6796.9,7683.6,5.4,0.1,1.00042271382274,32.8243295346,9.6081323482308,29.4,5.02398014068604,1.10054826378929,0.467203716750544,299.470158174781,0.864346921443939,0.820002913475037,1.05367743968964,1.1539055109024,1.10639786720276,1.2028272151947,8.89759636,4.59,5.586,94.414
"Malta",2016,46.3,53.7,33.3,20.3,0.08,1.37,10541.1,1668.8,4957.3,4498.5,1284.5,137,0.56,1.1,54.7,100.9,17051,NA,NA,2855.48,100.201,82.6,15.3,7.3,450415,7387.7,9246.3,6867.2,8439.6,4.7,0.1,0.956722887236957,23.7918272554834,3.38145047586738,29.1,5.10766983032227,0.642702771527304,0.511888844132672,303.011238915135,0.68373703956604,0.921830892562866,1.06645977497101,1.14384472370148,0.967930018901825,1.19637012481689,8.96600914,4.67,5.52,94.48
"Malta",2017,44.2,55.8,33.7,22.1,0.08,1.26,11936.6,1736.1,5282,4975.9,1423.8,146,0.55,3.3,47.8,102.18,21676,NA,NA,NA,99.287,82.4,15.9,6.8,460297,6662.2,12209.2,5924.2,10640.5,4,0.2,0.855556411111967,28.8496595461326,10.8692692319326,29.2,4.55917978286743,1.36435448150708,0.479625797586355,296.869616724612,0.70342230796814,0.96866375207901,1.23830723762512,1.27128577232361,1.11081969738007,1.17113673686981,8.72770977,4.49,5.45399999999999,94.546
"Malta",2018,41,59,34.4,24.6,0.08,1.23,13044,2007.5,5841.7,5643.6,1593.8,202.6,0.57,2,43.4,103.95,26444,NA,NA,2855.48,94.502,82.5,16.6,6.5,475701,10626.1,10336,9254,9267.6,3.7,0.1,0.698747843863796,29.1220505865117,7.41626982344488,28.7,4.95746278762817,1.15782362451517,0.437444774884638,302.696055885604,0.547609329223633,0.931033909320831,1.27142131328583,1.32744300365448,1.01952743530273,1.100830078125,8.56596088,NA,5.38800000000001,94.612
"Malta",2019,38.8,61.2,34.2,27,0.09,1.14,14294.2,2330.7,6197.3,6159.7,1640.6,215.8,0.56,0.5,40,105.54,28341,NA,NA,2855,88.889,82.9,16.6,6.1,493559,11817.2,11603,10919.1,9894.5,3.6,0.3,0.753091440362689,27.2829836641604,7.05872728924383,31,4.93738985061646,1.6420600176894,0.505680519746359,309.61715026097,0.210038229823112,0.824310183525085,1.0135281085968,0.938031852245331,0.921010732650757,1.08001840114594,9.23917389,NA,5.322,94.678
"Malta",2020,37,63,34.9,28.1,0.1,1.13,13352.4,2755.9,5582.4,6209.5,1416.2,705.5,0.65,-9.6,52.2,106.37,13885,NA,NA,2855,94.963,82.3,17.4,6.9,514564,10107,13098.2,7281.4,14007,4.4,0.3,0.725363044203624,29.8929039662044,-8.07797287148773,31.4,5.76572179794312,0.638544956776712,0.575051755651245,333.121276066526,0.342205673456192,0.994383156299591,0.998400986194611,1.21012890338898,0.883519530296326,1.11863851547241,10.83521566,NA,5.256,94.744
"Malta",2021,34,66,36.6,29.3,0.09,1.13,15327.3,3004.7,6110.6,6660.7,1598.4,726.1,0.65,-7.5,54,107.12,18148,NA,NA,2855,92.47,82.5,18.2,6.4,516100,11694.6,13796.9,8318.4,14446.5,3.4,NA,NA,26.3228027100543,12.297966778843,NA,5.62880754470825,1.49789217934724,0.496378473621832,315.306460292415,0.293049514293671,0.853372395038605,0.887379705905914,0.801096200942993,0.836222589015961,1.07145929336548,NA,NA,5.19,94.81
"Malta",2022,33.1,66.9,38,28.9,0.09,NA,17450.2,3195.8,7155.5,7320.6,1825.3,849.1,0.65,-5.7,52.3,113.69,NA,NA,NA,NA,93.734,82.7,19,NA,520971,13441.9,15151,8408.9,17836.2,2.9,NA,NA,26.6433133683114,6.91579216514336,NA,NA,6.15375621933037,0.499206864990125,317.745013783241,0.238677814602852,0.80439019203186,0.913422584533691,0.674093782901764,0.787202715873718,1.07677125930786,NA,NA,5.125,94.875
"Netherlands",2000,37.3,62.7,42.1,20.6,3.49,1.72,452007,92910,224118,226691,51827,7107,1.79,1.2,52.2,74.51,132850,10.12,12.24,NA,84.713,78.2,21.7,11.1,15863950,219792,78683,148180,120713,2.7,NA,0.693166507214091,15.1168517035618,4.1956424978691,NA,4.58512020111084,2.36052233801948,1.43400434064074,125.521949881307,2.13800668716431,1.9833756685257,1.75868117809296,2.02518129348755,1.74453032016754,1.5439612865448,7.7069602,4.92,23.205,76.795
"Netherlands",2001,36.4,63.6,42.8,20.8,3.57,1.71,481881,101160,236100,239070,57213,7240,1.8,-0.4,49.5,78.32,133404,10.56,12.39,127948,85.608,78.4,22,11,15987075,224710,80313,149515,123906,2.1,NA,0.663166673346043,12.0483086109171,2.32695508699258,NA,4.69964981079102,4.15584127195613,1.43790686912329,120.038764757274,NA,NA,NA,NA,NA,NA,8.05945873,4.75,22.17,77.83
"Netherlands",2002,35.7,64.3,42.7,21.6,3.53,1.73,501137,110867,246954,251061,58851,7438,1.75,-2,48.9,81.35,121250,10.95,12.03,129013,87.6,78.5,23,11.1,16105285,217256,84170,150686,116465,2.6,NA,0.619948053275218,5.37815702042935,0.21727359494956,NA,4.80590009689331,3.28753104712771,1.42655601162955,113.457397877227,2.06836199760437,1.93344473838806,1.30267989635468,1.81920921802521,1.7072594165802,1.4694139957428,8.64913177,4.69,20.887,79.113
"Netherlands",2003,34.8,65.2,41.4,23.8,3.66,1.75,512810,117438,252341,257855,60341,7447,1.78,-3.1,50,83.16,104514,11.07,12.32,129856,89.954,78.7,23.2,11.4,16192572,218086,85929,151830,118092,3.6,NA,0.699680284656572,3.52654499071412,0.155645898017013,NA,5.0404200553894,2.09199838997655,1.44380959809676,111.920009360192,1.99590289592743,1.95480120182037,1.16180562973022,1.71816682815552,1.70947313308716,1.52679491043091,9.05657101,4.58,19.659,80.341
"Netherlands",2004,33.3,66.7,41.1,25.7,3.65,1.72,529286,119129,257631,261594,62919,7918,1.79,-1.8,50.3,84.32,94019,10.9,12.85,130799,90.958,79.3,24,11.4,16258032,242921,88805,163349,127411,4.7,0.2,0.614932225186789,21.2522662978359,1.98494571422152,29.8,5.06297016143799,1.2636473918318,1.42682783976905,117.608627471726,1.97551548480988,2.07049989700317,1.01623916625977,1.76566171646118,1.73802030086517,1.69660830497742,9.1107645,4.56,18.486,81.514
"Netherlands",2005,34.5,65.5,41,24.5,3.5,1.71,550883,122735,264662,265786,66167,7592,1.77,-0.5,49.8,85.57,92297,9.65,13.75,126199,92.607,79.6,24.9,11.5,16305526,262581,98975,171941,143024,5.9,0.1,0.709459531364142,30.6251378500502,2.05087610813881,29,5.10939979553223,1.68813017869623,1.3964852790883,122.806657675042,1.96084868907928,1.93773639202118,0.98810088634491,1.65410709381104,1.7526228427887,1.66602003574371,9.09666824,4.5,17.37,82.63
"Netherlands",2006,33.7,66.3,41.5,24.8,3.39,1.72,584546,135551,271380,274630,70788,8005,1.74,0,45.2,86.99,101150,9.08,14.48,126795,92.471,80,25.4,11.2,16334210,290779,107771,189714,158623,5,0,0.540618996998977,51.1619751936732,3.46098895411502,30,5.04402017593384,1.10150106517702,1.39338905749077,127.772151379019,2.0405261516571,1.78492248058319,0.902736186981201,1.68260562419891,1.76974618434906,1.53982102870941,9.08055115,4.34,16.364,83.636
"Netherlands",2007,32.8,67.2,41.7,25.5,3.45,1.72,619170,143861,282001,290422,73184,8613,1.67,-0.2,43,88.36,116819,9.33,15.36,127223,92.285,80.4,26.4,11.2,16357992,311117,114720,214554,167365,4.2,0,0.472626292085354,86.4791486800502,3.77284252073882,29.6,4.88682985305786,1.61385859802103,1.35471679829449,130.457871020883,2.15947222709656,1.72176647186279,0.778468787670136,1.80043852329254,1.76987528800964,1.52343332767487,9.05292606,4.31,15.461,84.539
